Customer ID,Product ID1,Product ID2,Product ID3,Product ID4,Product ID5,Product ID6,Product ID7,ProductID8,Product ID9,Product ID10
2085751,343500,410506,315753,429495,398218,246513,429477,329947,433663,428993
2085754,432765,430825,413881,373250,430821,387051,391187,391188,391193,397230
2085758,391183,371769,329976,371756,371766,371745,384330,330813,330818,371753
2085766,391183,429493,391193,391184,398210,428978,431480,410506,417279,315753
2085771,387051,430803,430827,430828,430823,430806,429505,391193,430802,429488
2085777,391193,391183,391178,352980,391179,428971,397215,397225,391176,428993
2085781,391178,330803,315759,428965,315753,431379,329957,376234,330799,428987
2085787,429493,398203,410014,429510,411217,428978,428993,330813,370736,398218
2085790,430803,430802,430821,430827,387051,430823,430819,431376,391193,391188
2085796,330818,384330,330813,330816,329979,329947,330796,329967,329976,384325
2085803,391183,430802,430821,430827,430822,391178,430803,430807,391193,375622
2085805,275524,275532,275903,275768,275757,275871,275866,275941,275758,275759
2085808,429502,429490,429503,429494,429483,429487,426800,429510,429477,428971
2085810,430802,391176,430803,430823,391179,430825,430830,391188,430804,430829
2085817,425778,376220,384293,428470,376236,384308,376230,376214,384315,425773
2085819,371765,391179,397217,431480,391173,410506,371756,371745,371769,371746
2085822,384330,432126,430821,425759,329979,384315,432129,429509,428232,326039
2085823,430821,391183,391179,430802,391178,391198,391173,330818,404589,373250
2085827,391193,391178,391183,315759,352980,404967,358702,430804,410012,391176
2085828,417279,429493,432762,330796,391184,428978,335624,361631,156479,129472
2085830,429511,429503,429510,404955,430922,387045,426488,429487,398210,359676
2085834,391193,391178,315759,391183,404967,352980,358702,430804,410012,391176
2085835,428971,429495,343500,429493,426800,404589,429502,429483,428966,431568
2085837,391183,430802,430821,430827,430822,391178,430803,430807,391193,375622
2085841,391183,391193,429493,391184,398210,410506,397230,315753,431480,428978
2085848,371759,391179,391198,373235,371746,371769,343500,373239,375622,343484
2085866,231322,231334,410371,391178,231326,429503,429495,387062,231319,315759
2085867,429493,391183,391184,398210,417279,428978,431480,330796,315753,410506
2085871,315753,412008,369026,359676,432750,431015,429285,369023,330799,330796
2085879,391193,391183,391178,352980,391179,428971,397215,397225,391176,428993
2085887,391183,430802,397230,397233,391198,391199,431014,391191,397215,391188
2085891,329976,330813,397215,330803,330818,384330,329977,329979,397233,330816
2085899,428993,428971,409338,410014,359676,428966,343500,429285,425787,420256
2085907,329979,330796,329977,384325,330813,330818,315753,315759,329967,329976
2085916,343491,391184,373235,391193,343503,431362,431376,391183,343477,371769
2085921,391178,397215,391193,330796,391174,391187,397230,391198,391191,431362
2085927,371769,371762,352996,371766,371746,371765,370291,352980,371753,383298
2085933,410012,428978,411217,275789,383295,429285,275776,409338,243745,169179
2085936,391193,391178,391183,315759,352980,404967,358702,430804,410012,391176
2085939,417279,429493,432762,156479,164362,129472,361631,335624,330796,391184
2085941,391193,433643,422110,422120,418892,429499,422115,432107,432746,417279
2085942,431029,431014,426800,431362,434136,429503,358688,329947,428242,429511
2085944,397244,352980,371766,343491,352990,433816,343477,433835,373235,371769
2085957,391193,391183,391178,352980,391179,428971,397215,397225,428993,391176
2085960,428477,343503,343488,428472,343485,343499,428486,343500,428475,373236
2085975,429493,391183,391184,391193,398210,428978,417279,431480,315753,330796
2085984,237832,251563,275522,275536,275514,275529,275538,242877,334321,275524
2085986,329947,330803,329953,358688,329955,315727,358685,330801,329957,315731
2085995,391183,430802,391179,391198,391200,391178,315759,379284,391176,391184
2085998,243745,242873,243744,276669,242861,242857,242855,225103,242858,242856
2086001,359676,335629,391178,315759,335624,398210,409338,429285,429269,315753
2086012,428477,373250,371756,352993,391184,371761,397230,329977,397233,371769
2086025,429493,391184,391183,417279,398210,428978,431480,330796,315753,410506
2086031,391183,433146,397233,430821,391174,397230,397215,430802,391173,430825
2086045,373250,343491,329979,428472,343503,373239,428477,343485,431351,330803
2086051,373239,343499,334275,391183,428486,397424,343485,358688,391174,431376
2086056,335624,409338,410014,428993,433660,429499,330813,391200,431004,429506
2086059,433658,242873,391183,429511,429488,243745,433663,417280,433669,358685
2086067,359676,352993,398198,391193,201409,410014,426800,330818,387060,315759
2086069,391174,397215,343485,391200,373239,391183,335624,397216,391184,405944
2086075,391193,430821,391179,387062,430829,391174,430823,430806,430804,430803
2086080,329977,330818,330813,330796,384330,329976,329967,329979,329958,330803
2086084,329976,330813,391183,384330,330818,330803,329979,329977,330816,329967
2086094,391193,391183,417343,358685,429511,358688,391184,329976,429505,429509
2086099,315753,433824,329947,391193,410014,433830,359676,358685,429269,201409
2086101,371769,371766,371762,371753,371745,370291,371746,352991,343491,352990
2086104,391183,391193,429493,391184,398210,410506,397230,431480,428978,315753
2086115,429488,429493,429485,429473,429494,429499,429503,429479,429509,315759
2086118,430932,430948,430946,430937,430941,430935,430944,430925,430933,430945
2086121,330818,384330,330813,330816,329979,329947,330796,329967,329976,384325
2086124,391193,391183,391178,352980,391179,428971,397215,397225,391176,428993
2086127,373239,343488,373236,428477,343499,428472,428473,428470,343497,428475
2086131,330818,384330,330813,330816,329979,329947,330796,329967,329976,384325
2086132,343488,343503,428472,343491,434284,343499,373236,343485,343501,434278
2086133,410499,410490,410487,410507,431480,410492,410502,410012,429503,410504
2086137,391178,397215,391193,330796,391174,391187,397230,391198,391191,431362
2086148,426800,391193,429494,358685,429485,429505,429503,429509,430823,429510
2086152,315753,298402,329947,358685,242873,384330,404967,334425,426487,383293
2086155,391179,391173,431480,397217,397230,397233,391178,391174,410506,391198
2086160,330803,330799,315759,391178,330812,329957,429506,329953,330818,315748
2086170,391183,430802,391179,391198,391200,391178,315759,379284,391176,391184
2086171,397233,397215,371769,433606,371756,391173,391176,391184,371762,330796
2086176,391184,371769,391183,373250,352996,373235,371756,391193,343500,403351
2086182,391193,431015,315753,371765,391174,245752,242858,242855,343488,430802
2086184,391193,417320,417342,352993,422560,430821,432765,433673,422119,429198
2086187,330796,330813,398221,398210,231334,398208,231322,370736,376234,383293
2086191,429493,391183,391184,398210,428978,417279,391193,431480,315753,330796
2086195,391183,391193,391179,391187,315759,410014,391198,431379,358702,410265
2086201,425759,384308,391193,384293,376220,376234,425778,376238,430821,376230
2086213,391178,387062,430821,398203,431355,397230,391179,432762,417342,430828
2086217,391183,391193,429493,391184,398210,410506,397230,428978,431480,315753
2086220,430802,391176,430803,430823,391179,430825,430830,391188,430804,430829
2086226,275524,275903,275768,275757,275871,275759,275758,275941,275756,275866
2086229,391183,429493,391193,391184,398210,428978,431480,417279,315753,410506
2086235,343491,391183,391184,403353,431357,431355,413881,242878,371771,432747
2086239,410265,431480,409338,370736,431341,410014,329957,275789,410499,428987
2086244,371769,371766,371761,371762,371756,371745,352980,383298,371753,352990
2086248,384330,330818,329977,330796,329976,329967,330803,315759,391193,384325
2086250,370723,370736,370744,384318,370758,370747,384306,417279,429488,429487
2086252,429488,429505,391193,429494,429499,429485,429482,429487,429501,391200
2086256,243745,425759,384293,431019,376220,358685,169017,276669,431568,391184
2086267,391183,430802,391179,391198,391200,391178,315759,379284,391176,391184
2086269,283891,425132,262969,298390,283872,428978,283897,369193,262971,329977
2086271,370744,370723,370758,417279,384306,370747,398210,384318,429502,335629
2086286,410499,410507,410490,410487,410492,410502,431019,410506,391188,369033
2086287,397230,430802,391200,391184,431357,430825,391174,397215,391187,432758
2086288,397230,391184,431355,398198,410012,431362,330799,397215,391187,429261
2086291,373239,428472,428473,428486,373236,343496,343501,373247,343479,343486
2086296,391193,391183,391178,352980,391179,428971,397215,397225,391176,315759
2086297,428993,428966,428971,430948,430941,430932,391187,391178,391200,430944
2086301,430803,430821,430804,430823,430827,430819,430802,429509,430829,391193
2086310,430803,430821,430823,430822,430819,430802,429509,431351,430829,430827
2086312,429488,429473,429502,429485,429493,429499,429511,417279,429490,429474
2086316,428978,428993,398210,428971,426800,428966,429502,343500,431480,398203
2086321,431014,358688,334428,220353,242873,383513,242871,431468,275937,410487
2086322,335620,410012,428978,398203,417279,383293,429506,370758,398210,428966
2086325,430821,391193,391183,391179,391178,430802,391198,330818,433146,391173
2086333,429495,429499,429490,429502,330818,391179,429503,428993,429506,426797
2086335,391193,330803,384330,329979,391178,410014,330799,315748,329953,315753
2086337,391178,397215,391193,330796,391174,391187,397230,391198,391191,431362
2086342,343491,373239,428472,428477,428470,430823,431351,343485,343503,373236
2086344,391183,371756,391193,397230,371769,352996,352980,371766,371774,371753
2086347,391183,430802,391179,391198,391200,391178,315759,379284,391176,391184
2086351,373235,428477,373250,371765,343491,391178,343484,329947,343500,352990
2086359,343499,428472,428486,343488,428473,343497,343486,434278,343485,373244
2086360,428472,428486,373236,343485,428477,343488,428473,343503,343501,373234
2086363,391183,391187,391179,391191,410014,433642,391193,391176,391198,358702
2086365,391183,429493,391193,391184,398210,410506,428978,431480,315753,397230
2086372,431029,431014,431019,431030,413878,369043,369039,410371,431025,420259
2086373,391178,397215,391193,330796,391174,391187,397230,391198,391191,431362
2086376,329947,384330,429285,434215,429250,315763,411217,298402,330799,409930
2086378,358688,431570,431556,329977,429505,431564,428437,431364,431554,431502
2086379,391193,391183,391178,315759,352980,404967,358702,430804,391176,397225
2086385,330818,384330,330813,330816,329979,329947,330796,329967,329976,384325
2086388,343499,428477,373239,373236,428486,428470,428472,391200,375622,343485
2086389,275903,391178,275768,275906,275757,275871,275781,275866,275941,275767
2086408,358688,431570,431556,329977,429505,431564,428437,431364,431554,431502
2086409,428486,343488,428477,373239,428472,428470,428475,373236,343497,428478
2086414,431548,431556,431539,431570,431543,431564,431568,358688,431567,431566
2086420,391193,391178,391183,315759,352980,404967,358702,430804,410012,391176
2086423,426800,429510,429502,343500,429487,330796,429503,428993,429494,426817
2086424,391183,391178,391174,398220,343485,433146,391199,397233,432752,430821
2086427,391183,391198,391174,397233,391193,391173,397230,397215,391191,373250
2086428,391193,391183,391178,391179,428971,352980,397215,428993,397225,391176
2086434,391184,431364,431019,431373,431356,430803,431355,371769,371761,432750
2086435,429493,391183,391184,398210,417279,428978,431480,330796,315753,410506
2086440,391193,391178,391183,315759,404967,358702,352980,430804,391176,410012
2086444,393493,384330,410371,315753,431015,433665,417279,330820,431400,403320
2086445,391183,391193,429493,391184,398210,410506,397230,431480,428978,315753
2086450,434284,431463,434281,426488,434278,429493,275802,430821,410497,429488
2086451,391183,430802,391179,391198,391200,391178,315759,379284,391176,391184
2086452,391193,391183,391178,315759,352980,404967,358702,430804,391176,397225
2086454,429488,429503,429485,429505,429482,429473,429499,429509,429493,429511
2086455,413880,315753,369033,431019,190192,431020,369043,413876,431029,376234
2086457,391198,428966,391200,391193,411217,358688,397225,387061,391183,430804
2086458,358688,329947,431362,358685,375622,398210,391198,391193,431554,330803
2086466,231334,429473,429482,426800,429503,429488,429485,231332,429511,231310
2086468,430803,430804,430821,430827,391193,391179,430826,391173,391183,391200
2086470,343500,410499,431480,410490,410492,410507,315753,398203,428983,410487
2086486,330813,329977,329976,330796,329979,384330,330816,329967,275903,330803
2086491,384330,329979,420170,415686,404971,420259,358685,364810,270860,421039
2086492,430564,430565,384330,420259,231308,410371,430536,435390,430532,430585
2086494,431014,397230,431029,397225,423053,383299,431019,369039,431030,431004
2086496,429493,391183,391184,398210,391193,428978,417279,431480,315753,330796
2086498,370744,370723,417279,370758,384306,370747,429502,384318,398210,376246
2086501,429488,429473,429502,429485,429493,429499,429511,417279,429490,429474
2086511,415707,415705,415708,415700,415694,421253,415709,231334,431570,430819
2086512,371769,371756,352996,371746,371753,417324,371766,371745,371774,383293
2086516,391193,391183,391178,391179,352980,428971,397215,428993,397225,391176
2086517,343500,410499,431480,410490,410492,410507,315753,398203,428983,410487
2086519,391193,391183,391178,352980,315759,358702,428971,404967,428966,431362
2086522,315753,391178,411217,315759,329947,410265,329955,410014,429285,420260
2086528,330818,384330,330813,330816,329979,329947,330796,329967,329976,384325
2086530,428477,431029,428472,428470,329977,343488,373239,431014,246514,343497
2086531,428971,428966,428976,409338,431463,428978,335629,429500,428983,398203
2086533,391193,391178,391183,315759,352980,404967,358702,430804,410012,428966
2086534,329979,330796,330803,384330,335624,369026,335629,330799,410012,329976
2086538,431014,431029,369033,391188,430806,352980,431364,391174,413880,413881
2086539,409338,431463,369026,335629,428993,359676,420266,393497,420253,391178
2086546,428978,428993,428971,425782,383293,371765,371756,246498,425786,340195
2086551,417279,429493,432762,391184,330796,156479,361631,335624,129472,164362
2086553,391183,391193,429493,391184,398210,410506,397230,431480,428978,315753
2086554,315759,391193,429493,429473,329979,410499,410490,429482,384330,410487
2086557,431554,430821,430804,430803,431015,431570,391173,426800,384330,431539
2086561,391183,430802,391179,391198,391200,391178,315759,379284,391176,391184
2086562,391193,371762,371769,352996,371745,371753,352980,391178,391176,397244
2086570,391183,430802,391179,391198,391200,391178,315759,379284,391176,391184
2086572,429493,391184,391183,417279,398210,428978,431480,330796,315753,410506
2086573,329977,384330,275799,329979,330796,243745,329967,330818,384325,391184
2086576,237832,275522,275514,275529,275524,275538,242877,334321,275516,237827
2086589,410499,410487,410507,431480,410502,410497,410510,431461,410512,343500
2086594,391193,391183,391178,352980,391179,428971,397215,397225,391176,428993
2086596,417279,429493,428978,391184,330796,432762,335624,417312,431480,361631
2086598,329979,330796,329977,384325,330813,330818,315753,315759,329967,329976
2086608,391193,391183,391178,352980,391179,428971,397215,397225,391176,428993
2086611,391183,429493,391193,391184,398210,428978,410506,431480,315753,397230
2086612,369026,359676,393497,420259,409338,431015,429506,369023,242858,404971
2086627,391193,430821,391179,387062,430829,391174,430823,430806,430804,430803
2086630,429493,391183,391184,398210,417279,428978,431480,330796,315753,410506
2086641,428477,373239,343474,428472,343499,428486,373247,410487,428470,410499
2086644,431480,410499,410507,431463,410487,434284,410490,410492,410506,431461
2086645,391193,391183,391178,352980,391179,428971,397215,397225,391176,428993
2086649,391183,430802,391179,391198,391200,391178,315759,379284,391176,391184
2086653,391183,391193,391179,391187,315759,410014,391198,431379,358702,410265
2086655,431480,431463,433669,428978,309011,433658,433660,283891,340195,430802
2086668,431480,429473,429488,429485,429500,429511,404967,426490,426491,404952
2086671,430802,430823,387051,430827,391193,391188,430819,430804,430822,431376
2086672,428971,428965,426818,426800,426816,391193,433645,429493,429474,432125
2086680,429493,391184,417279,398210,428978,431480,330796,391183,315753,410506
2086690,398210,387062,398203,391183,428993,417279,432760,330813,371765,431470
2086694,329976,330813,384330,391183,330818,329979,329977,330803,330816,329967
2086700,370736,370744,384308,370723,384306,384318,425778,376246,370758,376230
2086702,398203,335620,398210,410371,371766,371762,371756,417279,387061,363824
2086707,417279,429493,432762,391184,330796,361631,335624,428978,156479,417312
2086727,391193,391178,391183,315759,352980,404967,358702,430804,391176,410012
2086733,429493,429488,429473,429485,429494,431480,428993,429506,330813,429482
2086735,352993,352980,398198,343488,373250,373235,343491,428232,432750,434281
2086740,417342,432765,417328,417338,417330,417343,417319,417344,433673,431376
2086751,391178,397215,391193,330796,391174,391187,397230,391198,391191,431362
2086754,391193,391183,391178,391179,352980,428971,397215,397225,428993,391176
2086761,391183,430802,391179,391198,391200,391178,315759,379284,391176,391184
2086768,169017,243745,426797,243744,391193,245758,243733,276669,371762,242873
2086771,391183,391193,429493,391184,398210,410506,397230,431480,428978,315753
2086772,429493,391183,391184,398210,417279,428978,431480,330796,315753,410506
2086776,417334,417342,432765,417320,417330,433606,433660,417328,417338,432750
2086783,430821,391179,430803,431341,431376,430825,430802,391174,397233,431480
2086795,429488,391183,429485,429503,429493,429511,429498,429494,429473,429502
2086797,429488,429509,429494,429485,429511,330796,429482,429487,429503,430819
2086800,426800,431029,426488,431014,426821,429493,426817,431376,426797,429483
2086804,429490,429495,429483,429503,429502,315753,429477,429498,426797,431014
2086807,373239,343499,428472,343474,373247,428477,428486,343497,343486,428475
2086808,433658,231334,275542,231332,231306,231322,433663,397215,430802,231319
2086829,329947,429285,384330,329977,429250,298402,359676,315763,330799,429252
2086831,431014,431019,429503,369033,190192,431009,434136,369043,430830,423053
2086832,430821,391179,430803,431341,431376,430825,430802,391174,397233,431480
2086834,359676,410014,315753,335629,429263,231322,410371,391200,350065,384330
2086835,391193,391183,391178,352980,391179,428971,397215,397225,391176,428993
2086840,391193,391183,391178,391179,352980,428971,397215,428993,397225,391176
2086843,343499,373239,343479,373247,343485,343474,428486,428473,428472,343496
2086844,428971,428993,428976,431480,429502,431463,343500,429500,428965,391178
2086846,429493,391183,391184,391193,398210,428978,417279,431480,315753,330796
2086856,417279,429493,432762,391184,361631,156479,335624,330796,164362,129472
2086864,430803,431364,431373,431341,417280,431365,387051,397217,432127,391184
2086866,343491,373235,431351,373250,391178,391198,432750,387051,398210,429510
2086869,384308,425778,384293,376230,376238,376220,370747,370736,425759,425770
2086874,352991,371769,371766,375622,371762,352980,397417,363826,397244,371770
2086875,371769,371765,397225,371766,375622,352982,371770,352991,426797,383293
2086878,391183,391193,429493,391184,398210,410506,397230,315753,431480,428978
2086882,417279,429493,432762,391184,343485,156479,164362,129472,330796,361631
2086889,315753,329977,329953,429285,330799,411186,358688,432765,358685,315731
2086897,391183,391193,429493,391184,398210,410506,397230,428978,431480,315753
2086901,420170,364810,410490,410499,420168,305995,364813,364814,315753,433665
2086902,429503,429493,429485,429482,429499,429488,429494,429473,315759,391193
2086903,343499,422115,431480,428971,326039,428966,430827,422117,422120,428475
2086906,391178,397215,391193,330796,391174,391187,397230,391198,391191,431362
2086907,343477,373250,373235,343503,343485,343478,371771,343501,343500,343488
2086909,391193,391178,391183,315759,352980,404967,358702,430804,410012,391176
2086914,329979,330796,329977,384325,330813,330818,315753,315759,329967,329976
2086916,429493,391183,391184,398210,417279,428978,431480,330796,315753,410506
2086917,391183,430802,391179,391198,391200,391178,315759,379284,391176,391184
2086919,391183,391193,391179,391187,315759,410014,391198,431379,358702,410265
2086924,329976,330813,397215,330803,391184,330818,242878,428978,397233,329977
2086928,391183,430802,391179,391198,391200,391178,315759,379284,391176,391184
2086932,429493,391184,417279,391183,398210,428978,431480,330796,315753,410506
2086940,430821,431376,397230,430823,397233,391188,430829,433146,375651,430802
2086943,391183,391193,429493,391184,398210,410506,397230,431480,315753,428978
2086948,391193,391178,391183,315759,352980,404967,358702,430804,410012,391176
2086961,430830,422111,422110,428470,330796,431480,422108,422113,397239,428477
2086967,431480,231308,231334,246513,231306,370744,340195,370736,384330,231332
2086969,391183,397230,397215,397225,391184,371756,433606,391178,391193,391187
2086971,391193,391178,391183,315759,352980,404967,358702,430804,410012,391176
2086973,391193,430821,391179,432125,432107,387062,428978,431381,391174,329979
2086978,329979,330796,329977,384325,330813,330818,315759,329976,315753,329967
2086981,429493,391184,391183,417279,398210,428978,431480,330796,315753,410506
2086982,429493,391183,391184,398210,417279,428978,431480,330796,315753,410506
2086983,330796,359676,417320,430821,427926,435436,261494,417342,431364,428256
2086985,431480,370736,426488,370744,384306,425785,370758,431463,425773,246513
2086987,310059,246498,425785,340194,246513,330818,431366,425782,161629,411217
2086994,391193,391183,391178,352980,315759,404967,358702,428971,391176,391179
2087002,410490,410487,410507,410492,410506,431480,410502,410512,410510,431461
2087026,417342,417338,417320,431376,373239,422118,417334,343474,432758,432752
2087027,428971,428966,428978,428976,335629,330813,398203,429500,428983,426797
2087032,275768,275898,275941,275871,275757,275781,275866,225057,275782,275906
2087037,417324,422120,422115,422122,431383,431364,384325,420298,422108,432758
2087038,391183,431029,431014,376238,376234,384293,422568,391193,417279,429503
2087043,430803,391193,430802,430823,391179,431365,387051,391176,430806,431480
2087046,373247,373239,343499,429506,431376,343501,343496,343485,384308,428488
2087052,243745,169017,243744,224838,243733,276669,245758,371762,433824,391193
2087055,428472,343499,428477,343497,343485,343503,343501,373244,428473,428478
2087057,431554,431570,431568,431539,431566,431556,431543,431557,410371,431564
2087059,330813,329977,330803,330818,391178,329976,330796,391183,315731,329947
2087060,429485,429473,429494,429505,429482,429511,429493,429487,429503,429474
2087061,431480,429488,428993,426488,429493,429473,428976,404967,410499,429505
2087062,391178,371756,397233,371745,352990,371759,391198,371746,371765,391179
2087064,429488,429505,433660,429494,431554,431548,431404,429485,431546,428971
2087071,335629,330813,335624,375622,411217,391184,411186,329955,391198,329953
2087075,417279,429493,391184,432762,428978,330796,431480,343485,417312,335624
2087083,315753,391183,384330,358688,329958,410371,358685,315763,429503,429263
2087087,387051,430803,430827,430828,430823,430806,429505,391193,430802,429488
2087088,252871,259706,252879,252829,429503,219234,156592,433645,252828,428978
2087090,252871,252829,252879,391183,219234,156592,429503,252828,252856,219242
2087101,391183,428256,428250,428259,330796,397215,404518,371769,432129,428235
2087105,428256,432125,432129,428250,404518,428235,432127,412821,432104,432126
2087114,410371,370723,387062,370758,417279,420170,270860,429503,420783,243745
2087117,391198,428966,391200,391193,411217,358688,397225,387061,391183,430804
2087119,415592,415578,415588,415528,415593,415553,415585,415613,415566,415530
2087120,329976,330813,384330,330818,391183,330803,329979,329977,330816,329967
2087122,343500,410506,315753,429495,398218,246513,429477,329947,433663,428993
2087134,384308,425778,376234,384293,370736,376246,376230,370744,376220,417297
2087137,420259,431004,335629,420263,369027,426817,423053,428971,369026,431030
2087138,417279,429493,391184,432762,330796,428978,343485,361631,373239,335624
2087147,391183,343491,391174,397215,391184,403351,430802,242859,371771,413881
2087148,431014,429503,431019,434136,423053,369033,426800,190192,431009,343500
2087151,391193,387061,391184,431341,375622,391179,335629,391187,431357,430803
2087152,370736,370723,370744,417279,384318,410371,398203,376246,370747,335620
2087154,429488,429493,429485,429503,429482,429474,429494,429498,343500,429479
2087159,431556,431548,431543,433645,431554,431566,433633,431564,431562,433632
2087161,426800,431362,343488,431556,310646,343500,431382,391183,373235,373250
2087168,391183,391193,391179,391187,315759,410014,391198,431379,358702,410265
2087170,391183,429493,391193,391184,398210,428978,431480,417279,315753,410506
2087171,425785,340195,425782,310059,246513,246514,362862,425786,425788,392835
2087185,391183,373239,428472,430802,428473,373236,343485,391188,343486,343501
2087192,373235,343491,404967,337556,245195,343477,259973,430819,276322,357322
2087198,391183,429493,391193,391184,398210,410506,428978,431480,397230,315753
2087200,391193,391178,315759,391183,352980,404967,358702,430804,410012,352993
2087203,243745,428477,243733,433658,433657,326039,428971,417280,343499,410371
2087206,420259,369026,359676,431015,393497,420263,417280,398198,329976,420266
2087209,335629,391178,329977,411217,428993,384330,410014,391179,431351,371756
2087210,391193,431480,430802,432747,391183,417325,397230,409566,428978,409570
2087213,391193,417343,433660,391198,428256,375622,432125,242878,275513,431381
2087216,417279,429493,391184,432762,330796,428978,343485,361631,335624,431480
2087219,430821,431351,387051,430803,375651,430827,430806,430825,373250,371766
2087222,391183,391193,391187,391179,410014,431379,410265,315753,358702,433146
2087227,429493,391184,391183,417279,398210,428978,431480,330796,315753,410506
2087231,391193,391183,391178,391179,352980,428971,397215,428993,397225,391176
2087234,391193,343491,343485,425759,384308,373247,384293,343478,343474,391174
2087235,330803,330813,329977,330818,330796,391183,329976,391178,329979,315731
2087244,371769,371766,375622,371765,397225,373250,352982,371762,391198,352996
2087246,397215,391178,330796,391174,397230,391184,391187,397233,391193,397244
2087247,429488,429494,429493,429482,429473,429503,429505,429499,429479,429511
2087253,431014,429503,431019,434136,423053,369033,426800,190192,431009,343500
2087255,391193,425759,326039,283891,384308,376220,384293,283897,384330,391179
2087257,343499,428056,407705,428057,315753,326039,428062,343474,362123,258704
2087260,429485,429473,429494,429505,429482,429511,429493,429487,429503,429474
2087268,391193,391198,343499,370744,431376,334411,422109,370736,431570,370758
2087269,429493,398203,410014,429510,411217,428978,428993,330813,370736,398218
2087277,370736,432760,391187,429502,420259,428971,370758,358702,376246,340194
2087284,315759,330803,391178,410014,330799,330812,330800,411217,330801,329953
2087299,391193,156592,391198,431396,253303,429503,429479,353325,417324,309648
2087303,391183,430802,391179,391198,391200,391178,315759,379284,391176,391184
2087310,391193,391183,391178,352980,391179,428971,397215,397225,428993,391176
2087330,404518,242878,242877,428978,242873,338093,242865,431014,310646,432107
2087333,431376,242878,391184,413876,343491,432765,403351,403353,430806,369033
2087339,371769,391193,371766,371762,363824,371761,397225,371751,371745,371747
2087344,343477,373250,343503,373235,343485,343500,343488,343501,343478,431351
2087346,283882,435379,435435,405949,370291,352991,434278,422113,426105,435393
2087350,430821,391178,431351,431029,430823,397218,430813,430803,432129,397215
2087354,391183,391178,397230,391184,391200,431376,431341,335629,431379,430828
2087355,315753,431015,422560,433665,431570,431556,429509,433633,403286,429505
2087356,391183,391178,397230,397233,391193,397244,431381,391198,391173,371756
2087362,384330,359676,329979,410014,315753,315759,426800,384325,329977,429269
2087364,335629,330813,335624,375622,411217,391184,411186,329955,391198,329953
2087368,359676,410014,429261,315753,429285,315759,335624,410012,330799,369026
2087371,428971,428966,428978,428976,335629,330813,426797,429500,398203,409338
2087372,329976,330813,391183,384330,330818,330803,329979,329977,330816,329967
2087375,391178,398203,430804,375622,428966,315759,398210,411217,383293,429493
2087376,391184,358685,429506,420263,433633,397244,391193,431555,417280,429473
2087384,391193,391183,391178,352980,391179,428971,397215,397225,391176,315759
2087387,391183,429493,391193,391184,398210,428978,431480,417279,410506,315753
2087389,371769,371765,371766,363824,371762,371745,315753,429495,315018,371749
2087390,373247,373239,343499,429506,431376,343501,343496,343485,384308,428488
2087392,433663,433665,433660,433673,433669,433652,433670,431400,429477,433657
2087393,329947,315753,358685,375622,329977,434215,431362,315731,411217,411186
2087401,391193,391183,391178,352980,391179,428971,397215,397225,428993,391176
2087403,330818,384330,330813,330816,329979,329947,330796,329967,329976,384325
2087407,391193,391183,391178,352980,391179,428971,397215,397225,391176,315759
2087410,315753,429503,410012,391178,431414,270860,433663,305995,429485,431400
2087413,391183,430802,391179,391198,391200,391178,315759,379284,391176,391184
2087429,391178,397215,391193,330796,391174,391187,397230,391198,391191,431362
2087431,329979,330796,329977,384325,330813,330818,315753,315759,329967,329976
2087435,428971,428978,431480,431463,428966,426797,428987,428965,429500,410012
2087438,343491,343485,343477,343503,373239,373250,343501,343488,373235,428472
2087441,410012,410014,429509,275541,242873,383293,315759,359676,242864,335620
2087442,329976,330813,391183,384330,330818,330803,329979,329977,330816,329967
2087443,340194,425785,340195,425786,246514,246513,425782,246498,310059,425788
2087446,413880,413876,190192,369033,431020,369043,431019,315753,430803,431029
2087451,391179,391187,397217,431463,243745,391178,409338,391200,335629,283891
2087454,343477,373250,343503,373235,343485,343500,343488,343501,343478,431351
2087456,387062,430564,358702,201409,430565,242855,391183,387041,201425,298392
2087457,391183,430802,391179,391198,391200,391178,315759,379284,391176,391184
2087462,429503,343500,429483,429490,429473,315753,426797,428993,330818,431364
2087466,404971,426488,426491,404955,426478,404965,404967,404952,426486,369026
2087467,330818,384330,330813,330816,329979,329947,330796,329967,329976,384325
2087469,391193,391178,391183,315759,352980,404967,358702,430804,391176,410012
2087483,391183,391193,429493,391184,398210,410506,397230,431480,428978,315753
2087484,391183,391193,429493,391184,398210,410506,397230,431480,315753,428978
2087489,428978,430825,370736,387062,417279,431376,375651,371765,398210,428993
2087490,430821,435812,430802,433146,430830,434410,397215,429511,391183,391176
2087503,430803,430821,431376,430806,430823,430802,391179,430827,430819,373250
2087504,343488,428256,428250,428993,427926,428232,428486,359676,431546,427575
2087510,330803,315759,391178,410014,335624,329947,330801,335629,315748,329953
2087512,391183,391178,397233,430821,433606,397215,429269,391176,391173,430825
2087515,428477,428472,343488,373236,428486,428473,425778,343497,373239,431480
2087523,432762,261494,435436,383513,261506,435435,435379,384330,357322,435393
2087525,429493,391183,391184,398210,391193,428978,417279,431480,315753,330796
2087528,410490,410487,410507,410492,410506,431480,434284,410497,410512,410510
2087529,391178,397215,391193,428477,391187,352996,391179,315753,373250,431343
2087542,329977,431383,431365,430823,429503,387051,391184,430803,429495,430821
2087545,428978,383293,398210,428993,428966,410506,428971,387062,371756,335620
